method,n,T,seed,value,true,bias,mae,mae_rel,mse,missing,mnar_c0,reward_type
impute,512,8,330,-6.95443058013916,4.902947796717138,-11.857378376856298,11.857378376856298,2.4184182390837674,140.5974219719393,0.36962890625,-0.7,sigmoid
scope,512,8,330,4.6833753053311185,4.902947796717138,-0.2195724913860193,0.2195724913860193,0.04478377100670708,0.048212078973463524,0.36962890625,-0.7,sigmoid
naive,512,8,331,4.015792369842529,4.906617601588126,-0.8908252317455965,0.8908252317455965,0.18155587088287925,0.7935695935145957,0.372802734375,-0.7,sigmoid
prox,512,8,331,4.792447090148926,4.906617601588126,-0.11417051143919998,0.11417051143919998,0.02326867930409869,0.013034905682288494,0.372802734375,-0.7,sigmoid
ipw,512,8,331,4.036345958709717,4.906617601588126,-0.870271642878409,0.870271642878409,0.17736691822014578,0.757372732398285,0.372802734375,-0.7,sigmoid
impute,512,8,331,-2.6734440326690674,4.906617601588126,-7.580061634257193,7.580061634257193,1.5448649660009683,57.457334379137826,0.372802734375,-0.7,sigmoid
scope,512,8,331,4.414939701326727,4.906617601588126,-0.4916779002613989,0.4916779002613989,0.10020709584179893,0.24174715760545812,0.372802734375,-0.7,sigmoid
naive,512,8,332,4.104592323303223,4.89202422673208,-0.7874319034288577,0.7874319034288577,0.16096238835572363,0.6200490025375939,0.37744140625,-0.7,sigmoid
prox,512,8,332,4.795621871948242,4.89202422673208,-0.09640235478383818,0.09640235478383818,0.01970602562780763,0.009293414007869009,0.37744140625,-0.7,sigmoid
ipw,512,8,332,4.097001075744629,4.89202422673208,-0.7950231509874515,0.7950231509874515,0.16251414836482414,0.6320618106060161,0.37744140625,-0.7,sigmoid
impute,512,8,332,1.762514591217041,4.89202422673208,-3.1295096355150394,3.1295096355150394,0.6397167083544029,9.793830558781474,0.37744140625,-0.7,sigmoid
scope,512,8,332,5.58572613108742,4.89202422673208,0.6937019043553398,0.6937019043553398,0.14180263060936218,0.48122233210622506,0.37744140625,-0.7,sigmoid
naive,512,8,333,4.1726531982421875,4.867024870767431,-0.6943716725252438,0.6943716725252438,0.142668609872083,0.4821520196055044,0.36279296875,-0.7,sigmoid
prox,512,8,333,4.924533843994141,4.867024870767431,0.05750897322670934,0.05750897322670934,0.011816042603793257,0.0033072820015903714,0.36279296875,-0.7,sigmoid
ipw,512,8,333,3.8414316177368164,4.867024870767431,-1.0255932530306149,1.0255932530306149,0.21072282970867573,1.051841520661919,0.36279296875,-0.7,sigmoid
impute,512,8,333,-2.828906774520874,4.867024870767431,-7.695931645288305,7.695931645288305,1.5812394326382007,59.22736388894996,0.36279296875,-0.7,sigmoid
scope,512,8,333,4.450379748618705,4.867024870767431,-0.4166451221487266,0.4166451221487266,0.08560571051345997,0.17359315781032733,0.36279296875,-0.7,sigmoid
naive,512,8,334,3.9477453231811523,4.89756515780483,-0.9498198346236775,0.9498198346236775,0.19393715122095537,0.90215771824455,0.37939453125,-0.7,sigmoid
prox,512,8,334,4.674768447875977,4.89756515780483,-0.22279670992885325,0.22279670992885325,0.04549132124843735,0.04963837395512158,0.37939453125,-0.7,sigmoid
ipw,512,8,334,3.916419267654419,4.89756515780483,-0.9811458901504109,0.9811458901504109,0.20033340211652778,0.9626472577590421,0.37939453125,-0.7,sigmoid
impute,512,8,334,-0.8642114996910095,4.89756515780483,-5.761776657495839,5.761776657495839,1.1764573766443494,33.19807025086393,0.37939453125,-0.7,sigmoid
scope,512,8,334,4.479940405906261,4.89756515780483,-0.4176247518985692,0.4176247518985692,0.0852719133778213,0.17441043339834147,0.37939453125,-0.7,sigmoid
naive,512,8,335,4.006620407104492,4.889037600053682,-0.8824171929491902,0.8824171929491902,0.18048893568327254,0.7786601024123283,0.396240234375,-0.7,sigmoid
prox,512,8,335,4.825467586517334,4.889037600053682,-0.06357001353634839,0.06357001353634839,0.013002561799821377,0.004041146621011518,0.396240234375,-0.7,sigmoid
ipw,512,8,335,4.017545223236084,4.889037600053682,-0.8714923768175984,0.8714923768175984,0.17825438217289008,0.7594989628511869,0.396240234375,-0.7,sigmoid
impute,512,8,335,0.8358076810836792,4.889037600053682,-4.053229918970003,4.053229918970003,0.8290445381163561,16.42867277603358,0.396240234375,-0.7,sigmoid
scope,512,8,335,3.489231964030758,4.889037600053682,-1.3998056360229243,1.3998056360229243,0.2863151709055284,1.9594558186415436,0.396240234375,-0.7,sigmoid
naive,512,8,336,4.158992767333984,4.873913445792329,-0.7149206784583448,0.7149206784583448,0.14668308873550862,0.5111115764873401,0.358642578125,-0.7,sigmoid
prox,512,8,336,4.9549665451049805,4.873913445792329,0.08105309931265126,0.08105309931265126,0.016629983321231268,0.0065696049081865075,0.358642578125,-0.7,sigmoid
ipw,512,8,336,4.199551582336426,4.873913445792329,-0.6743618634559034,0.6743618634559034,0.13836147706686974,0.45476392288371853,0.358642578125,-0.7,sigmoid
impute,512,8,336,0.3051293194293976,4.873913445792329,-4.568784126362932,4.568784126362932,0.9373954168815171,20.873788393305897,0.358642578125,-0.7,sigmoid
scope,512,8,336,6.129224036071201,4.873913445792329,1.2553105902788717,1.2553105902788717,0.25755701332008407,1.5758046780662893,0.358642578125,-0.7,sigmoid
naive,512,8,337,3.9903600215911865,4.904130028669299,-0.9137700070781127,0.9137700070781127,0.18632662709517467,0.8349756258355342,0.372314453125,-0.7,sigmoid
prox,512,8,337,4.8096771240234375,4.904130028669299,-0.09445290464586176,0.09445290464586176,0.01925986955763709,0.008921351196040253,0.372314453125,-0.7,sigmoid
ipw,512,8,337,4.121099948883057,4.904130028669299,-0.7830300797862426,0.7830300797862426,0.15966747928963707,0.6131361058500495,0.372314453125,-0.7,sigmoid
impute,512,8,337,-0.6664605140686035,4.904130028669299,-5.570590542737903,5.570590542737903,1.135897806577825,31.031478994840963,0.372314453125,-0.7,sigmoid
scope,512,8,337,4.434446769059482,4.904130028669299,-0.46968325960981705,0.46968325960981705,0.09577300293101369,0.2206023643577028,0.372314453125,-0.7,sigmoid
naive,512,8,338,3.9034111499786377,4.89154358045286,-0.9881324304742227,0.9881324304742227,0.20200830560375815,0.9764057001548946,0.393798828125,-0.7,sigmoid
prox,512,8,338,4.7471113204956055,4.89154358045286,-0.14443225995725495,0.14443225995725495,0.02952692899117202,0.020860677716360073,0.393798828125,-0.7,sigmoid
ipw,512,8,338,3.867936849594116,4.89154358045286,-1.0236067308587442,1.0236067308587442,0.2092604745359293,1.0477707394593256,0.393798828125,-0.7,sigmoid
impute,512,8,338,1.3744548559188843,4.89154358045286,-3.517088724533976,3.517088724533976,0.7190140835274667,12.369913096244032,0.393798828125,-0.7,sigmoid
scope,512,8,338,5.792606150115613,4.89154358045286,0.901062569662753,0.901062569662753,0.1842082268802627,0.8119137544472436,0.393798828125,-0.7,sigmoid
naive,512,8,339,4.126072406768799,4.893798070265066,-0.7677256634962673,0.7677256634962673,0.15687726638354826,0.5894026943907837,0.362060546875,-0.7,sigmoid
prox,512,8,339,4.9801106452941895,4.893798070265066,0.08631257502912337,0.08631257502912337,0.017637134550680056,0.007449860608158052,0.362060546875,-0.7,sigmoid
ipw,512,8,339,4.172491550445557,4.893798070265066,-0.7213065198195094,0.7213065198195094,0.14739196621172415,0.5202830955341323,0.362060546875,-0.7,sigmoid
impute,512,8,339,0.6836032867431641,4.893798070265066,-4.210194783521902,4.210194783521902,0.8603123224685612,17.725740115195034,0.362060546875,-0.7,sigmoid
scope,512,8,339,4.103850874103356,4.893798070265066,-0.7899471961617097,0.7899471961617097,0.16141802028192864,0.6240165727237467,0.362060546875,-0.7,sigmoid
naive,512,8,340,3.864262580871582,4.903614275426956,-1.039351694555374,1.039351694555374,0.21195625026295078,1.0802519449751276,0.37158203125,-0.7,sigmoid
prox,512,8,340,4.708399772644043,4.903614275426956,-0.19521450278291308,0.19521450278291308,0.039810330058213196,0.03810870209677998,0.37158203125,-0.7,sigmoid
ipw,512,8,340,3.9328479766845703,4.903614275426956,-0.9707662987423857,0.9707662987423857,0.19796954740243336,0.9423872067739909,0.37158203125,-0.7,sigmoid
impute,512,8,340,2.68770170211792,4.903614275426956,-2.215912573309036,2.215912573309036,0.45189373569072117,4.9102685325490745,0.37158203125,-0.7,sigmoid
scope,512,8,340,5.592967595012517,4.903614275426956,0.6893533195855612,0.6893533195855612,0.14058065762636673,0.47520799922363294,0.37158203125,-0.7,sigmoid
naive,512,8,341,4.142874717712402,4.914498239040748,-0.7716235213283458,0.7716235213283458,0.15700962413590314,0.595402858667156,0.376708984375,-0.7,sigmoid
prox,512,8,341,4.9242706298828125,4.914498239040748,0.009772390842064382,0.009772390842064382,0.0019884819093905783,9.54996227700638e-05,0.376708984375,-0.7,sigmoid
ipw,512,8,341,4.107254981994629,4.914498239040748,-0.8072432570461192,0.8072432570461192,0.1642575127270131,0.6516416760464269,0.376708984375,-0.7,sigmoid
impute,512,8,341,2.6499650478363037,4.914498239040748,-2.2645331912044444,2.2645331912044444,0.460786245321039,5.128110574066585,0.376708984375,-0.7,sigmoid
scope,512,8,341,4.954129385199863,4.914498239040748,0.039631146159115005,0.039631146159115005,0.008064128672238682,0.001570627745885136,0.376708984375,-0.7,sigmoid
naive,512,8,342,4.015170097351074,4.887480452387528,-0.8723103550364542,0.8723103550364542,0.17847853582930068,0.7609253555038247,0.376953125,-0.7,sigmoid
prox,512,8,342,4.819438934326172,4.887480452387528,-0.0680415180613565,0.0680415180613565,0.013921593901847383,0.0046296481800939026,0.376953125,-0.7,sigmoid
ipw,512,8,342,4.021300315856934,4.887480452387528,-0.8661801365305948,0.8661801365305948,0.1772242661569044,0.7502680289201599,0.376953125,-0.7,sigmoid
impute,512,8,342,1.7240288257598877,4.887480452387528,-3.1634516266276407,3.1634516266276407,0.6472561184530771,10.007426194013066,0.376953125,-0.7,sigmoid
scope,512,8,342,4.920795254519966,4.887480452387528,0.03331480213243765,0.03331480213243765,0.006816355064123767,0.0011098760411234721,0.376953125,-0.7,sigmoid
naive,512,8,343,4.20538854598999,4.890601381500448,-0.6852128355104581,0.6852128355104581,0.1401080934754558,0.4695166299482821,0.3828125,-0.7,sigmoid
prox,512,8,343,5.00796365737915,4.890601381500448,0.11736227587870207,0.11736227587870207,0.02399751415493508,0.013773903799428574,0.3828125,-0.7,sigmoid
ipw,512,8,343,4.316114902496338,4.890601381500448,-0.5744864790041104,0.5744864790041104,0.11746745117629206,0.3300347145585402,0.3828125,-0.7,sigmoid
impute,512,8,343,0.23454271256923676,4.890601381500448,-4.656058668931212,4.656058668931212,0.9520421530455466,21.678882328529486,0.3828125,-0.7,sigmoid
scope,512,8,343,4.0153303301122705,4.890601381500448,-0.8752710513881778,0.8752710513881778,0.1789700249746469,0.7660994133981662,0.3828125,-0.7,sigmoid
naive,512,8,344,3.980900287628174,4.889726349741118,-0.9088260621129445,0.9088260621129445,0.18586440162670073,0.8259648111757216,0.364501953125,-0.7,sigmoid
prox,512,8,344,4.824560165405273,4.889726349741118,-0.06516618433584487,0.06516618433584487,0.013327163868647787,0.004246631580893313,0.364501953125,-0.7,sigmoid
ipw,512,8,344,3.9539222717285156,4.889726349741118,-0.9358040780126027,0.9358040780126027,0.19138168704720007,0.8757292724250174,0.364501953125,-0.7,sigmoid
impute,512,8,344,0.3859475255012512,4.889726349741118,-4.503778824239867,4.503778824239867,0.9210697086306916,20.28402369767144,0.364501953125,-0.7,sigmoid
scope,512,8,344,4.879244216114193,4.889726349741118,-0.010482133626925183,0.010482133626925183,0.0021437055731104767,0.0001098751253727157,0.364501953125,-0.7,sigmoid
naive,512,8,345,4.1437764167785645,4.902957506498938,-0.7591810897203732,0.7591810897203732,0.15484145818397738,0.5763559269890134,0.369140625,-0.7,sigmoid
prox,512,8,345,4.896434783935547,4.902957506498938,-0.006522722563390815,0.006522722563390815,0.0013303648980732255,4.2545909638967645e-05,0.369140625,-0.7,sigmoid
ipw,512,8,345,4.106761455535889,4.902957506498938,-0.796196050963049,0.796196050963049,0.16239097522417442,0.6339281515691542,0.369140625,-0.7,sigmoid
impute,512,8,345,0.8979870676994324,4.902957506498938,-4.004970438799505,4.004970438799505,0.816847878752949,16.039788215657904,0.369140625,-0.7,sigmoid
scope,512,8,345,5.018569942346053,4.902957506498938,0.11561243584711534,0.11561243584711534,0.023580142331209166,0.01336623532250336,0.369140625,-0.7,sigmoid
naive,512,8,346,4.195323467254639,4.903574249663223,-0.7082507824085846,0.7082507824085846,0.14443561907056413,0.5016191707823723,0.3720703125,-0.7,sigmoid
prox,512,8,346,4.989866256713867,4.903574249663223,0.08629200705064388,0.08629200705064388,0.01759777718397359,0.007446310480828373,0.3720703125,-0.7,sigmoid
ipw,512,8,346,4.206571102142334,4.903574249663223,-0.6970031475208893,0.6970031475208893,0.14214185653837288,0.4858133876540266,0.3720703125,-0.7,sigmoid
impute,512,8,346,0.03170325234532356,4.903574249663223,-4.8718709973179,4.8718709973179,0.9935346645668716,23.735127014507306,0.3720703125,-0.7,sigmoid
scope,512,8,346,5.114272215815488,4.903574249663223,0.21069796615226455,0.21069796615226455,0.04296824222998872,0.04439363294070082,0.3720703125,-0.7,sigmoid
naive,512,8,347,4.145575523376465,4.887219736714584,-0.7416442133381196,0.7416442133381196,0.15175176343445673,0.5500361391779183,0.3720703125,-0.7,sigmoid
prox,512,8,347,4.910788536071777,4.887219736714584,0.023568799357192916,0.023568799357192916,0.004822537276180865,0.0005554883031396172,0.3720703125,-0.7,sigmoid
ipw,512,8,347,4.130263805389404,4.887219736714584,-0.7569559313251801,0.7569559313251801,0.15488477541507903,0.5729822819683709,0.3720703125,-0.7,sigmoid
impute,512,8,347,5.126705169677734,4.887219736714584,0.23948543296314995,0.23948543296314995,0.049002387014450706,0.057353272601547385,0.3720703125,-0.7,sigmoid
scope,512,8,347,4.15588517084244,4.887219736714584,-0.7313345658721442,0.7313345658721442,0.14964225168311773,0.5348502472393976,0.3720703125,-0.7,sigmoid
naive,512,8,348,3.960211992263794,4.901199216325362,-0.9409872240615682,0.9409872240615682,0.19199122143969213,0.8854569558470959,0.381591796875,-0.7,sigmoid
prox,512,8,348,4.77223014831543,4.901199216325362,-0.12896906800993246,0.12896906800993246,0.026313777979142434,0.016633020503350585,0.381591796875,-0.7,sigmoid
ipw,512,8,348,4.028923988342285,4.901199216325362,-0.872275227983077,0.872275227983077,0.17797179618359993,0.7608640733529289,0.381591796875,-0.7,sigmoid
impute,512,8,348,-0.5819207429885864,4.901199216325362,-5.483119959313949,5.483119959313949,1.1187302774901031,30.064604488226998,0.381591796875,-0.7,sigmoid
scope,512,8,348,4.091529362220809,4.901199216325362,-0.8096698541045528,0.8096698541045528,0.16519831542607583,0.6555652726456879,0.381591796875,-0.7,sigmoid
naive,512,8,349,4.135308742523193,4.901544373137531,-0.7662356306143376,0.7662356306143376,0.15632534815223187,0.5871170416229516,0.36767578125,-0.7,sigmoid
prox,512,8,349,4.893755912780762,4.901544373137531,-0.007788460356769278,0.007788460356769278,0.0015889808933390928,6.066011472896663e-05,0.36767578125,-0.7,sigmoid
ipw,512,8,349,4.1416120529174805,4.901544373137531,-0.7599323202200505,0.7599323202200505,0.1550393635901351,0.5774971313150294,0.36767578125,-0.7,sigmoid
impute,512,8,349,-0.6132451295852661,4.901544373137531,-5.514789502722797,5.514789502722797,1.1251126344884483,30.412903259341554,0.36767578125,-0.7,sigmoid
scope,512,8,349,4.466625477164571,4.901544373137531,-0.4349188959729604,0.4349188959729604,0.0887309922881641,0.18915444607433876,0.36767578125,-0.7,sigmoid
naive,512,8,350,4.218915939331055,4.895986141004857,-0.6770702016738026,0.6770702016738026,0.13829087382482663,0.45842405799460373,0.36376953125,-0.7,sigmoid
prox,512,8,350,5.032955169677734,4.895986141004857,0.13696902867287708,0.13696902867287708,0.027975779491231447,0.018760514815591423,0.36376953125,-0.7,sigmoid
ipw,512,8,350,4.041894912719727,4.895986141004857,-0.8540912282851307,0.8540912282851307,0.17444723160712136,0.7294718262336033,0.36376953125,-0.7,sigmoid
impute,512,8,350,-0.6610162258148193,4.895986141004857,-5.557002366819677,5.557002366819677,1.1350118662058042,30.880275304839486,0.36376953125,-0.7,sigmoid
scope,512,8,350,4.136949630964605,4.895986141004857,-0.7590365100402519,0.7590365100402519,0.15503240576666877,0.5761364235740853,0.36376953125,-0.7,sigmoid
naive,512,8,351,4.096393585205078,4.904773373793537,-0.8083797885884589,0.8083797885884589,0.1648149113081707,0.6534778825983215,0.37353515625,-0.7,sigmoid
prox,512,8,351,4.864467144012451,4.904773373793537,-0.04030622978108589,0.04030622978108589,0.008217755787952244,0.0016245921591656952,0.37353515625,-0.7,sigmoid
ipw,512,8,351,4.191687107086182,4.904773373793537,-0.7130862667073554,0.7130862667073554,0.14538618043341472,0.5084920237666336,0.37353515625,-0.7,sigmoid
impute,512,8,351,0.43822941184043884,4.904773373793537,-4.466543961953098,4.466543961953098,0.9106524647638315,19.95001496405968,0.37353515625,-0.7,sigmoid
scope,512,8,351,4.985539272979544,4.904773373793537,0.08076589918600696,0.08076589918600696,0.016466795309553632,0.00652313047132424,0.37353515625,-0.7,sigmoid
naive,512,8,352,4.138082504272461,4.887095783153154,-0.7490132788806934,0.7490132788806934,0.15326347428317233,0.5610208919396074,0.365478515625,-0.7,sigmoid
prox,512,8,352,4.876438140869141,4.887095783153154,-0.010657642284013669,0.010657642284013669,0.0021807721307105952,0.00011358533905399609,0.365478515625,-0.7,sigmoid
