method,n,T,seed,value,true,bias,mae,mae_rel,mse,missing,mnar_c0
ipw,64,8,325,4.59517240524292,4.4808856412836375,0.11428676395928239,0.11428676395928239,0.025505396278433633,0.013061464416284727,0.189453125,0.3
impute,64,8,325,2.5029361248016357,4.4808856412836375,-1.9779495164820018,1.9779495164820018,0.4414193252911001,3.9122842897513848,0.189453125,0.3
scope,64,8,325,3.5934925462156104,4.4808856412836375,-0.8873930950680271,0.8873930950680271,0.19803966584021457,0.7874665051744126,0.189453125,0.3
naive,64,8,326,3.63210129737854,4.4561798961883055,-0.8240785988097654,0.8240785988097654,0.18492938301585618,0.6791055370162663,0.2109375,0.3
prox,64,8,326,3.8523542881011963,4.4561798961883055,-0.6038256080871092,0.6038256080871092,0.13550296939394324,0.36460536498176715,0.2109375,0.3
ipw,64,8,326,3.4162254333496094,4.4561798961883055,-1.039954462838696,1.039954462838696,0.2333735367659292,1.0815052847781208,0.2109375,0.3
impute,64,8,326,6.804250717163086,4.4561798961883055,2.3480708209747805,2.3480708209747805,0.5269246026138343,5.513436580313179,0.2109375,0.3
scope,64,8,326,4.438266353137282,4.4561798961883055,-0.017913543051023773,0.017913543051023773,0.004019932648218831,0.0003208950246408821,0.2109375,0.3
naive,64,8,327,3.751619338989258,4.474121260080141,-0.722501921090883,0.722501921090883,0.1614846534306809,0.5220090259800164,0.23046875,0.3
prox,64,8,327,4.136030197143555,4.474121260080141,-0.3380910629365861,0.3380910629365861,0.07556591412780131,0.11430556683759062,0.23046875,0.3
ipw,64,8,327,4.329547882080078,4.474121260080141,-0.14457337800006265,0.14457337800006265,0.03231324534942825,0.020901461626348997,0.23046875,0.3
impute,64,8,327,-0.38640618324279785,4.474121260080141,-4.860527443322939,4.860527443322939,1.086364709577826,23.62472702729542,0.23046875,0.3
scope,64,8,327,1.526395773155662,4.474121260080141,-2.9477254869244787,2.9477254869244787,0.658838979896508,8.689085546264154,0.23046875,0.3
naive,64,8,328,3.5811867713928223,4.497020382523454,-0.9158336111306316,0.9158336111306316,0.2036534267644839,0.8387512032765728,0.255859375,0.3
prox,64,8,328,4.130670547485352,4.497020382523454,-0.36634983503810226,0.36634983503810226,0.08146501547153964,0.13421220163244474,0.255859375,0.3
ipw,64,8,328,3.761631488800049,4.497020382523454,-0.735388893723405,0.735388893723405,0.16352803215687217,0.5407968250117334,0.255859375,0.3
impute,64,8,328,1.632995367050171,4.497020382523454,-2.864025015473283,2.864025015473283,0.6368716998934674,8.202639289256739,0.255859375,0.3
scope,64,8,328,4.359859454235449,4.497020382523454,-0.1371609282880044,0.1371609282880044,0.030500401737347266,0.01881312024882709,0.255859375,0.3
naive,64,8,329,3.945010185241699,4.494659863917292,-0.5496496786755927,0.5496496786755927,0.12228949360287054,0.30211476926818226,0.208984375,0.3
prox,64,8,329,4.5082550048828125,4.494659863917292,0.013595140965520613,0.013595140965520613,0.0030247318767458093,0.00018482785787237677,0.208984375,0.3
ipw,64,8,329,3.4903457164764404,4.494659863917292,-1.0043141474408515,1.0043141474408515,0.2234460844308579,1.0086469067498443,0.208984375,0.3
impute,64,8,329,3.855970621109009,4.494659863917292,-0.6386892428082831,0.6386892428082831,0.14209957196886475,0.407923948879018,0.208984375,0.3
scope,64,8,329,6.263752474928211,4.494659863917292,1.7690926110109189,1.7690926110109189,0.39359877378331304,3.1296886663334305,0.208984375,0.3
naive,64,8,330,3.4853579998016357,4.480178226797966,-0.99482022699633,0.99482022699633,0.2220492526493392,0.9896672840410295,0.203125,0.3
prox,64,8,330,4.01190185546875,4.480178226797966,-0.46827637132921573,0.46827637132921573,0.10452181757597134,0.21928275994525753,0.203125,0.3
ipw,64,8,330,3.517854690551758,4.480178226797966,-0.9623235362462079,0.9623235362462079,0.2147958155972718,0.9260665884134066,0.203125,0.3
impute,64,8,330,1.9982876777648926,4.480178226797966,-2.481890549033073,2.481890549033073,0.5539713876085927,6.15978069737969,0.203125,0.3
scope,64,8,330,2.7451746269299533,4.480178226797966,-1.7350035998680124,1.7350035998680124,0.38726218289490666,3.010237491554962,0.203125,0.3
naive,64,8,331,3.966252326965332,4.479226728723336,-0.5129744017580036,0.5129744017580036,0.11452298193983385,0.26314273685898165,0.201171875,0.3
prox,64,8,331,4.525346755981445,4.479226728723336,0.04612002725810971,0.04612002725810971,0.010296426158194226,0.0021270569142887823,0.201171875,0.3
ipw,64,8,331,4.14737606048584,4.479226728723336,-0.33185066823749576,0.33185066823749576,0.07408659760611838,0.11012486600967247,0.201171875,0.3
impute,64,8,331,-1.8756823539733887,4.479226728723336,-6.354909082696724,6.354909082696724,1.4187513755321766,40.38486944934132,0.201171875,0.3
scope,64,8,331,5.011560835949666,4.479226728723336,0.5323341072263306,0.5323341072263306,0.11884509078602856,0.28337960171645443,0.201171875,0.3
naive,64,8,332,4.100070953369141,4.464345538096501,-0.36427458472736074,0.36427458472736074,0.08159641354344614,0.13269597307829112,0.1875,0.3
prox,64,8,332,4.3840651512146,4.464345538096501,-0.08028038688190176,0.08028038688190176,0.017982565685570016,0.006444940517907823,0.1875,0.3
ipw,64,8,332,4.09722900390625,4.464345538096501,-0.36711653419025136,0.36711653419025136,0.08223300169251276,0.134774549675862,0.1875,0.3
impute,64,8,332,2.464233160018921,4.464345538096501,-2.0001123780775805,2.0001123780775805,0.4480191689934432,4.000449524939154,0.1875,0.3
scope,64,8,332,3.8384594134908,4.464345538096501,-0.6258861246057013,0.6258861246057013,0.14019661320224897,0.3917334409739434,0.1875,0.3
naive,64,8,333,4.053656578063965,4.450446742774998,-0.39679016471103346,0.39679016471103346,0.08915737849356262,0.15744243481140907,0.171875,0.3
prox,64,8,333,4.7742390632629395,4.450446742774998,0.32379232048794115,0.32379232048794115,0.07275501521585362,0.1048414668069656,0.171875,0.3
ipw,64,8,333,4.138179779052734,4.450446742774998,-0.3122669637222639,0.3122669637222639,0.07016530738834441,0.0975106566323217,0.171875,0.3
impute,64,8,333,2.0708065032958984,4.450446742774998,-2.3796402394791,2.3796402394791,0.5346969365136851,5.662687669348148,0.171875,0.3
scope,64,8,333,3.7139302949119974,4.450446742774998,-0.7365164478630009,0.7365164478630009,0.16549270004380703,0.5424564779727324,0.171875,0.3
naive,64,8,334,3.8167383670806885,4.46960804861098,-0.6528696815302917,0.6528696815302917,0.14606866517818803,0.4262388210614645,0.234375,0.3
prox,64,8,334,4.333395004272461,4.46960804861098,-0.13621304433851922,0.13621304433851922,0.03047538908492214,0.018553993447967404,0.234375,0.3
ipw,64,8,334,3.774620532989502,4.46960804861098,-0.6949875156214782,0.6949875156214782,0.155491825695423,0.4830076468697144,0.234375,0.3
impute,64,8,334,2.2001428604125977,4.46960804861098,-2.2694651881983825,2.2694651881983825,0.5077548553510557,5.150472240444319,0.234375,0.3
scope,64,8,334,4.282299495409579,4.46960804861098,-0.18730855320140094,0.18730855320140094,0.04190715408694747,0.035084494102402046,0.234375,0.3
naive,64,8,335,3.536404848098755,4.47530037393368,-0.9388955258349254,0.9388955258349254,0.20979497405436923,0.8815248084328411,0.2734375,0.3
prox,64,8,335,4.361818313598633,4.47530037393368,-0.11348206033504749,0.11348206033504749,0.025357417570454496,0.012878178017887357,0.2734375,0.3
ipw,64,8,335,3.7592530250549316,4.47530037393368,-0.7160473488787487,0.7160473488787487,0.15999984113901172,0.5127238058362844,0.2734375,0.3
impute,64,8,335,-0.4023323059082031,4.47530037393368,-4.877632679841883,4.877632679841883,1.0899006261683755,23.791300559461515,0.2734375,0.3
scope,64,8,335,1.194207311002302,4.47530037393368,-3.2810930629313786,3.2810930629313786,0.7331559423456928,10.765571687616415,0.2734375,0.3
naive,64,8,336,3.498880386352539,4.463205045444207,-0.9643246590916679,0.9643246590916679,0.21606102549019054,0.9299220481322614,0.212890625,0.3
prox,64,8,336,3.9730582237243652,4.463205045444207,-0.4901468217198417,0.4901468217198417,0.10981947204512965,0.2402439068420623,0.212890625,0.3
ipw,64,8,336,3.362271308898926,4.463205045444207,-1.1009337365452811,1.1009337365452811,0.24666886807476018,1.2120550922635545,0.212890625,0.3
impute,64,8,336,1.0233393907546997,4.463205045444207,-3.4398656546895072,3.4398656546895072,0.7707164738489288,11.832675722312473,0.212890625,0.3
scope,64,8,336,3.2165515471154795,4.463205045444207,-1.2466534983287274,1.2466534983287274,0.2793179980832927,1.5541449448952545,0.212890625,0.3
naive,64,8,337,4.150690078735352,4.48931273722936,-0.33862265849400863,0.33862265849400863,0.07542861865823011,0.11466530484555,0.181640625,0.3
prox,64,8,337,5.05068826675415,4.48931273722936,0.5613755295247902,0.5613755295247902,0.12504709793759003,0.3151424851492386,0.181640625,0.3
ipw,64,8,337,4.595902442932129,4.48931273722936,0.10658970570276871,0.10658970570276871,0.023742989615945533,0.011361365361802845,0.181640625,0.3
impute,64,8,337,-6.845424652099609,4.48931273722936,-11.33473738932897,11.33473738932897,2.5248268616555225,128.4762716850521,0.181640625,0.3
scope,64,8,337,4.312172536269286,4.48931273722936,-0.177140200960074,0.177140200960074,0.03945820024768389,0.0313786507961754,0.181640625,0.3
naive,64,8,338,3.8210222721099854,4.4730718408828105,-0.6520495687728252,0.6520495687728252,0.14577221023218262,0.42516864013682726,0.1953125,0.3
prox,64,8,338,4.19713020324707,4.4730718408828105,-0.2759416376357402,0.2759416376357402,0.061689516165088026,0.07614378738109415,0.1953125,0.3
ipw,64,8,338,3.9148223400115967,4.4730718408828105,-0.5582495008712138,0.5582495008712138,0.12480226580958223,0.3116425052229594,0.1953125,0.3
impute,64,8,338,2.9533112049102783,4.4730718408828105,-1.5197606359725322,1.5197606359725322,0.33975770790942417,2.3096723906516354,0.1953125,0.3
scope,64,8,338,3.174942811296781,4.4730718408828105,-1.2981290295860295,1.2981290295860295,0.29020974304982977,1.6851389774539667,0.1953125,0.3
naive,64,8,339,3.747722625732422,4.470904561568427,-0.7231819358360054,0.7231819358360054,0.1617529352007254,0.5229921123195123,0.212890625,0.3
prox,64,8,339,4.282620429992676,4.470904561568427,-0.18828413157575152,0.18828413157575152,0.042113207513805664,0.035450914203234915,0.212890625,0.3
ipw,64,8,339,3.5329062938690186,4.470904561568427,-0.9379982676994087,0.9379982676994087,0.20980055708689782,0.8798407502070916,0.212890625,0.3
impute,64,8,339,1.6642354726791382,4.470904561568427,-2.806669088889289,2.806669088889289,0.6277631405991562,7.877391374526632,0.212890625,0.3
scope,64,8,339,3.2995516602173307,4.470904561568427,-1.1713529013510966,1.1713529013510966,0.26199461098319154,1.3720676195036319,0.212890625,0.3
naive,64,8,340,3.7782750129699707,4.466317501389926,-0.6880424884199554,0.6880424884199554,0.15405140548244395,0.4734024658711245,0.201171875,0.3
prox,64,8,340,4.433926105499268,4.466317501389926,-0.032391395890658536,0.032391395890658536,0.007252371977715036,0.0010492025277453708,0.201171875,0.3
ipw,64,8,340,4.004378318786621,4.466317501389926,-0.461939182603305,0.461939182603305,0.10342730503587098,0.21338780842420957,0.201171875,0.3
impute,64,8,340,0.8863140344619751,4.466317501389926,-3.580003466927951,3.580003466927951,0.8015559721882395,12.816424823216149,0.201171875,0.3
scope,64,8,340,3.7856685075367045,4.466317501389926,-0.6806489938532216,0.6806489938532216,0.15239601610082634,0.46328305283340293,0.201171875,0.3
naive,64,8,341,4.540337085723877,4.502593844684628,0.037743241039248865,0.037743241039248865,0.008382555109607602,0.0014245522441468398,0.19140625,0.3
prox,64,8,341,4.991645812988281,4.502593844684628,0.48905196830365316,0.48905196830365316,0.10861560806355774,0.2391718277016774,0.19140625,0.3
ipw,64,8,341,4.531181812286377,4.502593844684628,0.028587967601748865,0.028587967601748865,0.006349221934707112,0.0008172718915986427,0.19140625,0.3
impute,64,8,341,2.8096134662628174,4.502593844684628,-1.6929803784218107,1.6929803784218107,0.37600113108589545,2.8661825617212573,0.19140625,0.3
scope,64,8,341,3.0657505970778516,4.502593844684628,-1.4368432476067765,1.4368432476067765,0.31911455866777527,2.0645185181931884,0.19140625,0.3
naive,64,8,342,3.7303624153137207,4.475794015071455,-0.7454315997577341,0.7454315997577341,0.16654734271676117,0.5556682699173747,0.216796875,0.3
prox,64,8,342,4.336521148681641,4.475794015071455,-0.13927286638981418,0.13927286638981418,0.031116907060699646,0.019396931312435032,0.216796875,0.3
ipw,64,8,342,3.9337549209594727,4.475794015071455,-0.5420390941119821,0.5420390941119821,0.12110456653875494,0.29380637954573824,0.216796875,0.3
impute,64,8,342,2.333339214324951,4.475794015071455,-2.1424548007465036,2.1424548007465036,0.47867591616865324,4.590112573241741,0.216796875,0.3
scope,64,8,342,3.509770493507317,4.475794015071455,-0.966023521564138,0.966023521564138,0.21583288201182235,0.9332014442151785,0.216796875,0.3
naive,64,8,343,4.486414432525635,4.462629171934891,0.023785260590743817,0.023785260590743817,0.005329876105397099,0.000565738621369591,0.1953125,0.3
prox,64,8,343,4.8294358253479,4.462629171934891,0.36680665341300944,0.36680665341300944,0.08219519016274675,0.13454712098805163,0.1953125,0.3
ipw,64,8,343,4.509890556335449,4.462629171934891,0.04726138440055827,0.04726138440055827,0.010590479867290172,0.0022336384554573325,0.1953125,0.3
impute,64,8,343,3.6656572818756104,4.462629171934891,-0.7969718900592806,0.7969718900592806,0.17858797120571243,0.635164193544662,0.1953125,0.3
scope,64,8,343,4.526713777473772,4.462629171934891,0.06408460553888062,0.06408460553888062,0.01436028024508589,0.004106836667073929,0.1953125,0.3
naive,64,8,344,3.8493294715881348,4.4794108280895175,-0.6300813565013827,0.6300813565013827,0.14066165857131582,0.39700251581062257,0.212890625,0.3
prox,64,8,344,4.283417224884033,4.4794108280895175,-0.1959936032054843,0.1959936032054843,0.04375432634498412,0.03841349249746883,0.212890625,0.3
ipw,64,8,344,3.530846118927002,4.4794108280895175,-0.9485647091625156,0.9485647091625156,0.21176104304035925,0.8997750074685678,0.212890625,0.3
impute,64,8,344,1.551981806755066,4.4794108280895175,-2.9274290213344516,2.9274290213344516,0.6535299247340992,8.569840674951186,0.212890625,0.3
scope,64,8,344,4.518054806792038,4.4794108280895175,0.03864397870252034,0.03864397870252034,0.008627022656683204,0.001493357089960846,0.212890625,0.3
naive,64,8,345,3.8474669456481934,4.487686575790788,-0.6402196301425942,0.6402196301425942,0.14266139565011385,0.4098811748199201,0.234375,0.3
prox,64,8,345,4.342820167541504,4.487686575790788,-0.14486640824928365,0.14486640824928365,0.03228086583202534,0.02098627623904812,0.234375,0.3
ipw,64,8,345,3.8488271236419678,4.487686575790788,-0.6388594521488198,0.6388594521488198,0.14235830452046322,0.40814139959989015,0.234375,0.3
impute,64,8,345,2.9250669479370117,4.487686575790788,-1.5626196278537758,1.5626196278537758,0.34820159595892064,2.441780101353873,0.234375,0.3
scope,64,8,345,3.98731327232436,4.487686575790788,-0.5003733034664277,0.5003733034664277,0.11149916443936497,0.25037344282190577,0.234375,0.3
naive,64,8,346,4.345067024230957,4.480018326221456,-0.13495130199049932,0.13495130199049932,0.03012293525690109,0.018211853908930944,0.185546875,0.3
prox,64,8,346,4.823958396911621,4.480018326221456,0.34394007069016475,0.34394007069016475,0.07677202315827382,0.11829477222635552,0.185546875,0.3
ipw,64,8,346,4.371140480041504,4.480018326221456,-0.10887784617995244,0.10887784617995244,0.024302991249543025,0.011854385388785384,0.185546875,0.3
impute,64,8,346,3.011754035949707,4.480018326221456,-1.4682642902717493,1.4682642902717493,0.3277362241306086,2.1558000260872037,0.185546875,0.3
scope,64,8,346,4.221662910069252,4.480018326221456,-0.25835541615220414,0.25835541615220414,0.05766838377424823,0.06674752105517859,0.185546875,0.3
naive,64,8,347,3.7296409606933594,4.477062928230074,-0.7474219675367149,0.7474219675367149,0.16694470895726155,0.5586395975564541,0.212890625,0.3
prox,64,8,347,4.319314479827881,4.477062928230074,-0.15774844840219338,0.15774844840219338,0.0352348070444827,0.024884572973299466,0.212890625,0.3
ipw,64,8,347,3.74359130859375,4.477062928230074,-0.7334716196363242,0.7334716196363242,0.1638287492032838,0.5379806168119327,0.212890625,0.3
impute,64,8,347,8.311159133911133,4.477062928230074,3.8340962056810586,3.8340962056810586,0.8563864897911541,14.70029371441789,0.212890625,0.3
scope,64,8,347,2.9960920718863027,4.477062928230074,-1.4809708563437716,1.4809708563437716,0.33079071705816887,2.193274677339604,0.212890625,0.3
naive,64,8,348,3.912480354309082,4.482720439924589,-0.5702400856155068,0.5702400856155068,0.12720848718040953,0.32517375524278047,0.216796875,0.3
prox,64,8,348,4.251461029052734,4.482720439924589,-0.23125941087185442,0.23125941087185442,0.051589077206818816,0.05348091511679718,0.216796875,0.3
ipw,64,8,348,3.8355655670166016,4.482720439924589,-0.6471548729079872,0.6471548729079872,0.14436654740817922,0.4188094295285531,0.216796875,0.3
impute,64,8,348,2.071869373321533,4.482720439924589,-2.4108510666030556,2.4108510666030556,0.53780981859391,5.81220286534109,0.216796875,0.3
scope,64,8,348,3.1002536715701825,4.482720439924589,-1.3824667683544063,1.3824667683544063,0.30839905965174647,1.9112143656042757,0.216796875,0.3
naive,64,8,349,4.244750499725342,4.477591982497004,-0.23284148277166228,0.23284148277166228,0.05200149626894193,0.0542151560993063,0.189453125,0.3
prox,64,8,349,4.710396766662598,4.477591982497004,0.23280478416559358,0.23280478416559358,0.05199330021038811,0.05419806753038861,0.189453125,0.3
ipw,64,8,349,4.302667140960693,4.477591982497004,-0.17492484153631072,0.17492484153631072,0.03906672207295694,0.030598700186503413,0.189453125,0.3
impute,64,8,349,1.3912049531936646,4.477591982497004,-3.0863870293033395,3.0863870293033395,0.6892961755711748,9.525784894651894,0.189453125,0.3
scope,64,8,349,4.399246014487907,4.477591982497004,-0.07834596800909743,0.07834596800909743,0.017497344178601663,0.006138090703282519,0.189453125,0.3
naive,64,8,350,4.023988723754883,4.487813006414808,-0.4638242826599255,0.4638242826599255,0.1033519627482122,0.21513296518499445,0.171875,0.3
prox,64,8,350,4.500421047210693,4.487813006414808,0.012608040795885067,0.012608040795885067,0.002809395306324781,0.00015896269271070215,0.171875,0.3
ipw,64,8,350,3.9603686332702637,4.487813006414808,-0.5274443731445446,0.5274443731445446,0.1175281528866341,0.2781975667618416,0.171875,0.3
impute,64,8,350,1.7075471878051758,4.487813006414808,-2.7802658186096325,2.7802658186096325,0.6195146309874241,7.72987802212909,0.171875,0.3
scope,64,8,350,3.0796534455282516,4.487813006414808,-1.4081595608865567,1.4081595608865567,0.3137741164513218,1.98291334891622,0.171875,0.3
naive,64,8,351,3.965081214904785,4.503348185811173,-0.5382669709063874,0.5382669709063874,0.11952595018131631,0.28973133196873774,0.232421875,0.3
prox,64,8,351,4.425666809082031,4.503348185811173,-0.07768137672914133,0.07768137672914133,0.017249693677671707,0.006034396290534779,0.232421875,0.3
ipw,64,8,351,3.89377760887146,4.503348185811173,-0.6095705769397126,0.6095705769397126,0.13535941521472936,0.3715762882706141,0.232421875,0.3
impute,64,8,351,1.8375974893569946,4.503348185811173,-2.665750696454178,2.665750696454178,0.5919486094486841,7.1062267756459345,0.232421875,0.3
scope,64,8,351,4.345746002550759,4.503348185811173,-0.15760218326041375,0.15760218326041375,0.03499666842483454,0.024838448168449042,0.232421875,0.3
naive,64,8,352,4.27927827835083,4.485686133185866,-0.2064078548350361,0.2064078548350361,0.046014778722032246,0.04260420253760133,0.185546875,0.3
prox,64,8,352,4.693881034851074,4.485686133185866,0.20819490166520804,0.20819490166520804,0.04641316745836203,0.043345117079385646,0.185546875,0.3
ipw,64,8,352,4.351645469665527,4.485686133185866,-0.13404066352033883,0.13404066352033883,0.029881864120782614,0.017966899476972692,0.185546875,0.3
impute,64,8,352,2.294808864593506,4.485686133185866,-2.1908772685923603,2.1908772685923603,0.4884151952549419,4.799943206034722,0.185546875,0.3
scope,64,8,352,2.839460334174581,4.485686133185866,-1.646225799011285,1.646225799011285,0.3669953157962229,2.7100593813303435,0.185546875,0.3
naive,64,8,353,3.9322116374969482,4.481086204356741,-0.5488745668597925,0.5488745668597925,0.12248694665283356,0.30126329014552483,0.1953125,0.3
prox,64,8,353,4.4319610595703125,4.481086204356741,-0.049125144786428265,0.049125144786428265,0.010962776109655353,0.00241327985028754,0.1953125,0.3
ipw,64,8,353,5.264383316040039,4.481086204356741,0.7832971116832983,0.7832971116832983,0.1748007237445548,0.6135543651713975,0.1953125,0.3
impute,64,8,353,5.527204513549805,4.481086204356741,1.046118309193064,1.046118309193064,0.23345194925640447,1.094363516828955,0.1953125,0.3
scope,64,8,353,4.129752761921951,4.481086204356741,-0.3513334424347896,0.3513334424347896,0.07840363394330715,0.12343518777307962,0.1953125,0.3
naive,64,8,354,3.657846212387085,4.474232024692702,-0.8163858123056169,0.8163858123056169,0.18246389722305198,0.666485794533902,0.19140625,0.3
prox,64,8,354,4.3627028465271,4.474232024692702,-0.11152917816560226,0.11152917816560226,0.024926999214633327,0.012438757582294652,0.19140625,0.3
ipw,64,8,354,3.781060218811035,4.474232024692702,-0.6931718058816667,0.6931718058816667,0.15492531501632953,0.48048715246925106,0.19140625,0.3
impute,64,8,354,1.333192229270935,4.474232024692702,-3.141039795421767,3.141039795421767,0.7020288125619724,9.866130996423214,0.19140625,0.3
scope,64,8,354,4.056994785412332,4.474232024692702,-0.4172372392803698,0.4172372392803698,0.09325337554639367,0.17408691384230457,0.19140625,0.3
naive,64,8,355,4.141289234161377,4.473454221147075,-0.3321649869856982,0.3321649869856982,0.07425246142354062,0.11033357857920904,0.21484375,0.3
prox,64,8,355,4.45327091217041,4.473454221147075,-0.020183308976664982,0.020183308976664982,0.004511795131657705,0.00040736596124752524,0.21484375,0.3
ipw,64,8,355,4.1066789627075195,4.473454221147075,-0.3667752584395556,0.3667752584395556,0.08198927278739598,0.1345240902034028,0.21484375,0.3
impute,64,8,355,7.321800231933594,4.473454221147075,2.8483460107865186,2.8483460107865186,0.6367218417753587,8.113074997163475,0.21484375,0.3
scope,64,8,355,6.634373505917857,4.473454221147075,2.160919284770782,2.160919284770782,0.4830538500999084,4.669572155294268,0.21484375,0.3
naive,64,8,356,3.84677791595459,4.496236262414333,-0.6494583464597428,0.6494583464597428,0.1444448886925272,0.42179614378622327,0.193359375,0.3
prox,64,8,356,4.1237359046936035,4.496236262414333,-0.3725003577207291,0.3725003577207291,0.08284714947801887,0.13875651650207113,0.193359375,0.3
ipw,64,8,356,3.7496261596679688,4.496236262414333,-0.7466101027463639,0.7466101027463639,0.16605223995623808,0.557426645522936,0.193359375,0.3
impute,64,8,356,4.167945861816406,4.496236262414333,-0.32829040059792636,0.32829040059792636,0.0730144906623846,0.10777458712474697,0.193359375,0.3
scope,64,8,356,3.6326621973909456,4.496236262414333,-0.863574065023387,0.863574065023387,0.19206598911234166,0.745760165781017,0.193359375,0.3
naive,64,8,357,3.65779447555542,4.469387283551382,-0.8115928079959618,0.8115928079959618,0.18158927756895324,0.6586828859907701,0.193359375,0.3
prox,64,8,357,4.076330661773682,4.469387283551382,-0.39305662177770007,0.39305662177770007,0.08794418492759855,0.15449350792329797,0.193359375,0.3
ipw,64,8,357,3.9364726543426514,4.469387283551382,-0.5329146292087303,0.5329146292087303,0.11923661911555707,0.28399800202467856,0.193359375,0.3
impute,64,8,357,0.039394378662109375,4.469387283551382,-4.429992904889272,4.429992904889272,0.9911857316981475,19.624837137369294,0.193359375,0.3
scope,64,8,357,3.7309935593688706,4.469387283551382,-0.7383937241825111,0.7383937241825111,0.1652113986407064,0.5452252919121183,0.193359375,0.3
naive,64,8,358,4.111865520477295,4.475820433138857,-0.363954912661562,0.363954912661562,0.08131579854429578,0.13246317845048522,0.1953125,0.3
prox,64,8,358,4.838434219360352,4.475820433138857,0.36261378622149465,0.36261378622149465,0.08101616041982196,0.13148875795788784,0.1953125,0.3
ipw,64,8,358,4.506268501281738,4.475820433138857,0.030448068142881368,0.030448068142881368,0.006802790370552999,0.0009270848536335472,0.1953125,0.3
impute,64,8,358,1.9309200048446655,4.475820433138857,-2.5449004282941914,2.5449004282941914,0.5685885898039643,6.476518189931959,0.1953125,0.3
scope,64,8,358,4.546710908548594,4.475820433138857,0.07089047540973681,0.07089047540973681,0.01583854322770985,0.005025459503818499,0.1953125,0.3
naive,64,8,359,4.08585262298584,4.478207518498674,-0.39235489551283376,0.39235489551283376,0.08761427287415466,0.1539423640328867,0.185546875,0.3
prox,64,8,359,4.498728275299072,4.478207518498674,0.020520756800398665,0.020520756800398665,0.004582359507823408,0.00042110145966110806,0.185546875,0.3
ipw,64,8,359,4.151006698608398,4.478207518498674,-0.32720081989027516,0.32720081989027516,0.07306513120230966,0.10706037653686828,0.185546875,0.3
impute,64,8,359,9.682873725891113,4.478207518498674,5.20466620739244,5.20466620739244,1.1622208631227775,27.0885503303728,0.185546875,0.3
scope,64,8,359,2.3260329960472625,4.478207518498674,-2.152174522451411,2.152174522451411,0.4805883857684494,4.631855175088959,0.185546875,0.3
naive,64,8,360,3.972029685974121,4.4981747929876645,-0.5261451070135434,0.5261451070135434,0.11696857752921615,0.2768286736342931,0.20703125,0.3
prox,64,8,360,4.404392719268799,4.4981747929876645,-0.09378207371886571,0.09378207371886571,0.020848917179711494,0.008795077351010762,0.20703125,0.3
ipw,64,8,360,4.035304069519043,4.4981747929876645,-0.46287072346862157,0.46287072346862157,0.10290189794096134,0.21424930664436515,0.20703125,0.3
impute,64,8,360,1.6184141635894775,4.4981747929876645,-2.879760629398187,2.879760629398187,0.6402064752769344,8.293021282631843,0.20703125,0.3
scope,64,8,360,6.639165747272249,4.4981747929876645,2.140990954284584,2.140990954284584,0.4759688213144223,4.583842266328414,0.20703125,0.3
naive,64,8,361,4.062975883483887,4.498757128561386,-0.43578124507749916,0.43578124507749916,0.09686703074296732,0.18990529356129537,0.19140625,0.3
prox,64,8,361,4.624998092651367,4.498757128561386,0.1262409640899813,0.1262409640899813,0.028061297927934752,0.015936781014367952,0.19140625,0.3
ipw,64,8,361,3.6165308952331543,4.498757128561386,-0.8822262333282316,0.8822262333282316,0.196104436873735,0.7783231267725194,0.19140625,0.3
impute,64,8,361,5.822478771209717,4.498757128561386,1.323721642648331,1.323721642648331,0.2942416327043712,1.7522389872155955,0.19140625,0.3
scope,64,8,361,4.4969441453025105,4.498757128561386,-0.0018129832588753558,0.0018129832588753558,0.00040299647370719747,3.2869082969623055e-06,0.19140625,0.3
naive,64,8,362,3.807767152786255,4.4955379964890945,-0.6877708437028396,0.6877708437028396,0.15298966313708656,0.4730287334477158,0.23828125,0.3
prox,64,8,362,4.187772750854492,4.4955379964890945,-0.3077652456346023,0.3077652456346023,0.0684601589120055,0.09471944642052708,0.23828125,0.3
ipw,64,8,362,5.781371593475342,4.4955379964890945,1.2858335969862473,1.2858335969862473,0.28602440864485007,1.6533680391385912,0.23828125,0.3
impute,64,8,362,20.621793746948242,4.4955379964890945,16.126255750459148,16.126255750459148,3.587169269407435,260.05612452921673,0.23828125,0.3
scope,64,8,362,3.2911728126300748,4.4955379964890945,-1.2043651838590197,1.2043651838590197,0.2679023477945464,1.4504954960917704,0.23828125,0.3
naive,64,8,363,3.8078854084014893,4.486249071054195,-0.6783636626527061,0.6783636626527061,0.1512095409569629,0.4601772588075944,0.18359375,0.3
prox,64,8,363,4.3182902336120605,4.486249071054195,-0.1679588374421348,0.1679588374421348,0.037438589516980876,0.028210171074913463,0.18359375,0.3
ipw,64,8,363,3.982433795928955,4.486249071054195,-0.5038152751252403,0.5038152751252403,0.11230211857293333,0.25382983144952154,0.18359375,0.3
impute,64,8,363,7.564486980438232,4.486249071054195,3.078237909384037,3.078237909384037,0.6861495785522005,9.475548626769008,0.18359375,0.3
scope,64,8,363,3.7071833812977326,4.486249071054195,-0.7790656897564627,0.7790656897564627,0.17365636134272747,0.606943348955713,0.18359375,0.3
naive,64,8,364,3.478480815887451,4.4767707939067165,-0.9982899780192653,0.9982899780192653,0.22299331906338088,0.9965828802137052,0.20703125,0.3
